nLiens,nAuditEntries,nTotalNotes,oCancelled,oNumDays
0.00,1527.00,46.00,0.00,60.00
0.00,1849.00,56.00,0.00,46.00
1.00,1622.00,44.00,0.00,32.00
0.00,1624.00,47.00,0.00,33.00
1.00,1349.00,48.00,0.00,49.00
1.00,1581.00,48.00,0.00,42.00
2.00,1849.00,50.00,0.00,35.00
2.00,1678.00,50.00,0.00,53.00
1.00,1374.00,42.00,0.00,33.00
1.00,720.00,16.00,0.00,42.00
1.00,573.00,11.00,0.00,29.00
0.00,245.00,3.00,1.00,45.00
1.00,1312.00,37.00,0.00,20.00
2.00,1372.00,50.00,0.00,46.00
1.00,562.00,9.00,0.00,69.00
1.00,1144.00,41.00,0.00,27.00
1.00,985.00,24.00,0.00,36.00
0.00,201.00,5.00,1.00,45.00
2.00,760.00,18.00,0.00,55.00
1.00,343.00,6.00,1.00,45.00
0.00,677.00,20.00,1.00,45.00
1.00,1236.00,34.00,0.00,41.00
1.00,644.00,12.00,0.00,56.00
1.00,1241.00,39.00,0.00,36.00
0.00,1273.00,40.00,0.00,53.00
2.00,1968.00,48.00,0.00,33.00
1.00,411.00,7.00,1.00,45.00
0.00,1121.00,37.00,0.00,39.00
2.00,1279.00,38.00,0.00,28.00
3.00,687.00,23.00,1.00,45.00
1.00,1144.00,30.00,0.00,39.00
0.00,557.00,11.00,1.00,45.00
3.00,720.00,17.00,0.00,54.00
1.00,526.00,10.00,0.00,53.00
3.00,1624.00,49.00,0.00,54.00
1.00,416.00,10.00,1.00,45.00
1.00,678.00,13.00,0.00,53.00
2.00,504.00,13.00,1.00,45.00
0.00,1179.00,39.00,1.00,45.00
1.00,1207.00,46.00,0.00,28.00
2.00,918.00,25.00,0.00,35.00
0.00,1255.00,48.00,0.00,41.00
0.00,226.00,5.00,1.00,45.00
0.00,436.00,9.00,1.00,45.00
2.00,1389.00,30.00,0.00,61.00
1.00,672.00,17.00,0.00,69.00
9.00,305.00,31.00,1.00,45.00
0.00,355.00,7.00,1.00,45.00
0.00,1630.00,43.00,0.00,28.00
1.00,1014.00,19.00,0.00,49.00
1.00,1123.00,25.00,0.00,61.00
2.00,966.00,17.00,0.00,50.00
1.00,520.00,10.00,0.00,41.00
1.00,1516.00,44.00,0.00,40.00
1.00,541.00,8.00,0.00,40.00
1.00,591.00,8.00,0.00,46.00
1.00,835.00,12.00,0.00,56.00
1.00,1307.00,35.00,0.00,26.00
2.00,766.00,14.00,0.00,42.00
1.00,1046.00,29.00,0.00,53.00
2.00,572.00,13.00,0.00,36.00
1.00,848.00,21.00,0.00,42.00
0.00,1458.00,65.00,0.00,71.00
0.00,396.00,2.00,1.00,45.00
1.00,401.00,4.00,1.00,45.00
0.00,826.00,18.00,0.00,53.00
0.00,1131.00,30.00,0.00,47.00
1.00,574.00,7.00,0.00,39.00
1.00,593.00,9.00,0.00,45.00
1.00,608.00,6.00,0.00,35.00
0.00,1169.00,37.00,0.00,25.00
1.00,919.00,21.00,0.00,47.00
2.00,1029.00,28.00,0.00,38.00
1.00,943.00,19.00,0.00,39.00
2.00,966.00,18.00,0.00,33.00
1.00,515.00,9.00,0.00,12.00
1.00,1204.00,31.00,0.00,21.00
2.00,606.00,18.00,0.00,12.00
2.00,1384.00,40.00,0.00,52.00
0.00,1274.00,31.00,0.00,21.00
0.00,520.00,8.00,0.00,25.00
1.00,906.00,15.00,0.00,42.00
1.00,642.00,9.00,0.00,35.00
1.00,1291.00,35.00,0.00,25.00
0.00,1122.00,36.00,0.00,33.00
1.00,2037.00,74.00,0.00,45.00
1.00,1085.00,38.00,0.00,68.00
1.00,1801.00,71.00,0.00,52.00
0.00,1428.00,47.00,0.00,26.00
0.00,1524.00,56.00,0.00,47.00
2.00,1414.00,43.00,0.00,21.00
0.00,1404.00,39.00,0.00,33.00
1.00,439.00,13.00,1.00,45.00
2.00,398.00,6.00,1.00,45.00
1.00,602.00,12.00,0.00,62.00
0.00,589.00,16.00,1.00,45.00
1.00,1239.00,35.00,0.00,33.00
1.00,1009.00,25.00,0.00,40.00
1.00,1251.00,47.00,0.00,45.00
1.00,1374.00,38.00,0.00,18.00
1.00,584.00,7.00,0.00,39.00
2.00,1012.00,16.00,0.00,19.00
0.00,613.00,9.00,1.00,45.00
1.00,971.00,18.00,0.00,41.00
1.00,856.00,17.00,0.00,40.00
1.00,1072.00,33.00,0.00,63.00
2.00,1245.00,34.00,0.00,67.00
1.00,908.00,20.00,0.00,53.00
1.00,1057.00,34.00,0.00,19.00
1.00,663.00,22.00,1.00,45.00
0.00,219.00,5.00,1.00,45.00
1.00,472.00,9.00,0.00,20.00
1.00,854.00,12.00,0.00,59.00
1.00,481.00,8.00,0.00,21.00
3.00,974.00,20.00,0.00,45.00
1.00,1222.00,33.00,0.00,46.00
1.00,741.00,14.00,0.00,48.00
1.00,937.00,18.00,0.00,47.00
1.00,847.00,15.00,0.00,41.00
1.00,1321.00,47.00,0.00,38.00
1.00,1082.00,39.00,0.00,18.00
1.00,692.00,16.00,0.00,28.00
1.00,757.00,13.00,0.00,26.00
2.00,589.00,13.00,0.00,47.00
1.00,490.00,9.00,0.00,39.00
2.00,952.00,17.00,0.00,40.00
1.00,1085.00,29.00,0.00,40.00
0.00,1947.00,80.00,0.00,67.00
1.00,1187.00,34.00,0.00,59.00
1.00,480.00,8.00,0.00,21.00
1.00,801.00,30.00,1.00,45.00
1.00,504.00,8.00,0.00,18.00
4.00,1625.00,35.00,0.00,60.00
1.00,1254.00,45.00,0.00,52.00
0.00,1149.00,34.00,0.00,54.00
0.00,604.00,17.00,1.00,45.00
2.00,526.00,9.00,0.00,33.00
1.00,595.00,7.00,0.00,31.00
1.00,616.00,8.00,0.00,38.00
1.00,1210.00,17.00,0.00,42.00
0.00,1360.00,55.00,0.00,27.00
1.00,1234.00,26.00,0.00,42.00
1.00,693.00,7.00,0.00,38.00
1.00,1563.00,46.00,0.00,18.00
0.00,276.00,4.00,1.00,45.00
1.00,833.00,19.00,0.00,45.00
2.00,847.00,22.00,0.00,49.00
1.00,557.00,14.00,0.00,67.00
1.00,772.00,15.00,0.00,66.00
1.00,407.00,4.00,1.00,45.00
0.00,1154.00,44.00,0.00,16.00
3.00,757.00,16.00,0.00,59.00
1.00,1186.00,36.00,0.00,18.00
1.00,452.00,6.00,1.00,45.00
1.00,399.00,6.00,1.00,45.00
0.00,1208.00,38.00,0.00,51.00
1.00,592.00,8.00,0.00,42.00
1.00,1111.00,35.00,0.00,30.00
1.00,1366.00,47.00,0.00,49.00
1.00,984.00,24.00,0.00,66.00
1.00,773.00,19.00,0.00,31.00
0.00,160.00,3.00,1.00,45.00
0.00,198.00,4.00,1.00,45.00
1.00,448.00,10.00,1.00,45.00
0.00,1554.00,41.00,0.00,44.00
2.00,382.00,2.00,0.00,0.00
3.00,414.00,4.00,0.00,0.00
3.00,507.00,7.00,0.00,0.00
1.00,375.00,2.00,0.00,0.00
2.00,1605.00,64.00,0.00,46.00
1.00,1188.00,30.00,0.00,43.00
0.00,346.00,10.00,1.00,45.00
3.00,452.00,5.00,0.00,0.00
1.00,1176.00,39.00,0.00,35.00
3.00,485.00,7.00,0.00,0.00
2.00,413.00,6.00,0.00,0.00
0.00,2057.00,69.00,0.00,50.00
0.00,1384.00,44.00,0.00,28.00
2.00,1586.00,61.00,0.00,29.00
2.00,1102.00,32.00,0.00,56.00
1.00,544.00,13.00,0.00,31.00
1.00,575.00,14.00,0.00,50.00
3.00,869.00,16.00,0.00,38.00
2.00,801.00,14.00,0.00,59.00
3.00,358.00,6.00,1.00,45.00
0.00,199.00,2.00,1.00,45.00
1.00,924.00,15.00,0.00,49.00
0.00,198.00,4.00,1.00,45.00
1.00,722.00,14.00,0.00,29.00
0.00,222.00,5.00,1.00,45.00
1.00,636.00,9.00,0.00,32.00
1.00,1078.00,29.00,0.00,22.00
0.00,1244.00,44.00,0.00,28.00
0.00,1097.00,30.00,0.00,50.00
1.00,1390.00,63.00,0.00,44.00
2.00,859.00,14.00,0.00,31.00
1.00,849.00,21.00,0.00,49.00
0.00,194.00,4.00,1.00,45.00
2.00,987.00,14.00,0.00,49.00
1.00,752.00,14.00,0.00,23.00
2.00,407.00,5.00,1.00,45.00
1.00,696.00,13.00,0.00,53.00
2.00,1437.00,50.00,0.00,30.00
0.00,1560.00,51.00,0.00,24.00
1.00,582.00,12.00,0.00,60.00
0.00,363.00,10.00,1.00,45.00
1.00,1649.00,58.00,0.00,56.00
1.00,1259.00,50.00,0.00,51.00
1.00,1116.00,29.00,0.00,56.00
1.00,1228.00,28.00,0.00,28.00
1.00,554.00,10.00,0.00,45.00
1.00,488.00,9.00,0.00,31.00
1.00,1452.00,43.00,0.00,42.00
0.00,377.00,14.00,1.00,45.00
0.00,1319.00,56.00,0.00,65.00
1.00,788.00,18.00,1.00,45.00
3.00,450.00,12.00,1.00,45.00
1.00,1313.00,50.00,0.00,51.00
1.00,1360.00,33.00,0.00,49.00
0.00,1037.00,34.00,0.00,35.00
2.00,1424.00,52.00,0.00,44.00
1.00,1392.00,31.00,0.00,43.00
2.00,1068.00,27.00,0.00,31.00
1.00,504.00,9.00,0.00,45.00
1.00,1098.00,24.00,0.00,49.00
1.00,949.00,21.00,0.00,63.00
3.00,439.00,8.00,1.00,45.00
1.00,1024.00,23.00,0.00,27.00
1.00,775.00,10.00,0.00,52.00
2.00,501.00,8.00,1.00,45.00
1.00,882.00,15.00,0.00,41.00
1.00,636.00,9.00,0.00,45.00
1.00,1056.00,29.00,0.00,29.00
0.00,316.00,4.00,1.00,45.00
0.00,1194.00,54.00,0.00,59.00
1.00,1746.00,49.00,0.00,29.00
0.00,1209.00,49.00,0.00,63.00
2.00,1540.00,61.00,0.00,29.00
0.00,1767.00,52.00,0.00,49.00
1.00,1649.00,54.00,0.00,43.00
1.00,1494.00,47.00,0.00,43.00
1.00,668.00,13.00,0.00,44.00
1.00,575.00,9.00,0.00,17.00
1.00,506.00,9.00,0.00,14.00
0.00,1357.00,47.00,0.00,49.00
1.00,1191.00,39.00,0.00,42.00
1.00,539.00,13.00,0.00,66.00
1.00,865.00,13.00,0.00,44.00
0.00,1437.00,35.00,0.00,49.00
2.00,1296.00,41.00,0.00,42.00
2.00,240.00,6.00,1.00,45.00
2.00,785.00,17.00,0.00,41.00
1.00,502.00,8.00,1.00,45.00
0.00,240.00,3.00,1.00,45.00
1.00,760.00,14.00,0.00,48.00
1.00,576.00,13.00,0.00,23.00
1.00,605.00,8.00,0.00,48.00
1.00,679.00,16.00,0.00,37.00
1.00,1097.00,21.00,0.00,41.00
1.00,687.00,12.00,0.00,35.00
1.00,1072.00,39.00,1.00,45.00
1.00,869.00,17.00,0.00,43.00
1.00,927.00,21.00,0.00,48.00
2.00,1124.00,23.00,0.00,38.00
1.00,537.00,9.00,0.00,36.00
1.00,1344.00,27.00,0.00,51.00
0.00,1366.00,55.00,0.00,55.00
1.00,804.00,15.00,0.00,55.00
0.00,1494.00,43.00,0.00,29.00
0.00,1373.00,42.00,0.00,31.00
1.00,842.00,15.00,0.00,31.00
1.00,405.00,7.00,1.00,45.00
1.00,1061.00,40.00,0.00,28.00
1.00,621.00,10.00,0.00,27.00
2.00,1365.00,46.00,0.00,49.00
0.00,1353.00,64.00,0.00,36.00
1.00,1090.00,30.00,0.00,44.00
0.00,1326.00,44.00,0.00,56.00
1.00,574.00,10.00,0.00,22.00
2.00,1480.00,60.00,0.00,41.00
1.00,1168.00,20.00,0.00,49.00
1.00,488.00,9.00,0.00,14.00
1.00,1221.00,40.00,0.00,49.00
0.00,669.00,13.00,0.00,52.00
1.00,1117.00,28.00,0.00,44.00
1.00,1261.00,50.00,0.00,65.00
0.00,1541.00,70.00,0.00,35.00
1.00,1267.00,41.00,0.00,49.00
0.00,1024.00,38.00,0.00,48.00
0.00,1042.00,35.00,0.00,36.00
0.00,802.00,21.00,0.00,64.00
1.00,1191.00,39.00,0.00,29.00
0.00,223.00,6.00,1.00,45.00
1.00,462.00,16.00,1.00,45.00
1.00,969.00,15.00,0.00,36.00
1.00,1234.00,27.00,0.00,63.00
1.00,877.00,20.00,0.00,42.00
1.00,1191.00,41.00,0.00,44.00
2.00,863.00,20.00,0.00,51.00
1.00,879.00,12.00,0.00,33.00
1.00,847.00,18.00,0.00,48.00
1.00,1011.00,19.00,0.00,64.00
2.00,804.00,16.00,0.00,50.00
1.00,618.00,8.00,0.00,30.00
1.00,1044.00,38.00,0.00,62.00
1.00,1152.00,34.00,0.00,33.00
1.00,682.00,32.00,1.00,45.00
0.00,1135.00,32.00,0.00,35.00
2.00,1665.00,53.00,0.00,28.00
0.00,1653.00,52.00,0.00,33.00
1.00,1614.00,45.00,0.00,42.00
0.00,1863.00,54.00,0.00,42.00
2.00,818.00,18.00,0.00,37.00
0.00,302.00,7.00,1.00,45.00
1.00,700.00,18.00,0.00,48.00
1.00,646.00,20.00,0.00,48.00
0.00,408.00,13.00,1.00,45.00
0.00,1264.00,52.00,0.00,33.00
1.00,1260.00,38.00,1.00,45.00
2.00,1081.00,25.00,1.00,45.00
0.00,770.00,16.00,0.00,21.00
1.00,1396.00,39.00,0.00,42.00
2.00,800.00,19.00,0.00,44.00
0.00,216.00,4.00,1.00,45.00
1.00,560.00,9.00,0.00,49.00
1.00,691.00,15.00,0.00,13.00
2.00,823.00,25.00,0.00,27.00
2.00,738.00,18.00,0.00,43.00
0.00,527.00,16.00,1.00,45.00
0.00,667.00,16.00,1.00,45.00
1.00,1167.00,35.00,0.00,30.00
2.00,587.00,16.00,0.00,43.00
1.00,556.00,11.00,0.00,54.00
1.00,565.00,7.00,0.00,47.00
2.00,362.00,5.00,1.00,45.00
6.00,418.00,2.00,0.00,0.00
4.00,437.00,2.00,0.00,0.00
5.00,451.00,7.00,0.00,0.00
5.00,409.00,4.00,0.00,0.00
3.00,463.00,7.00,0.00,0.00
1.00,1284.00,31.00,0.00,49.00
1.00,796.00,12.00,0.00,43.00
1.00,589.00,10.00,0.00,49.00
0.00,230.00,3.00,1.00,45.00
0.00,1101.00,29.00,0.00,42.00
1.00,979.00,14.00,0.00,15.00
1.00,744.00,20.00,0.00,41.00
1.00,1022.00,31.00,0.00,43.00
1.00,693.00,18.00,0.00,14.00
1.00,768.00,17.00,0.00,65.00
0.00,1077.00,34.00,0.00,35.00
1.00,860.00,13.00,0.00,48.00
0.00,1489.00,58.00,0.00,62.00
1.00,1636.00,58.00,0.00,54.00
2.00,850.00,21.00,0.00,37.00
1.00,1077.00,25.00,0.00,28.00
2.00,1458.00,62.00,0.00,41.00
2.00,509.00,11.00,0.00,47.00
0.00,366.00,8.00,1.00,45.00
2.00,926.00,19.00,0.00,54.00
1.00,1035.00,37.00,0.00,22.00
1.00,540.00,8.00,0.00,44.00
2.00,509.00,9.00,0.00,44.00
1.00,488.00,9.00,0.00,42.00
1.00,877.00,15.00,0.00,41.00
2.00,502.00,10.00,0.00,34.00
0.00,1207.00,36.00,0.00,14.00
1.00,653.00,15.00,1.00,45.00
1.00,481.00,10.00,0.00,34.00
1.00,1430.00,55.00,0.00,40.00
2.00,733.00,16.00,0.00,28.00
1.00,754.00,16.00,0.00,35.00
1.00,520.00,13.00,0.00,33.00
2.00,701.00,13.00,0.00,44.00
3.00,548.00,13.00,0.00,23.00
3.00,683.00,27.00,1.00,45.00
2.00,1311.00,37.00,0.00,22.00
1.00,1171.00,51.00,0.00,62.00
1.00,1031.00,24.00,0.00,41.00
1.00,621.00,7.00,0.00,29.00
1.00,468.00,9.00,1.00,45.00
2.00,910.00,22.00,0.00,41.00
0.00,1187.00,34.00,0.00,56.00
1.00,1104.00,37.00,0.00,36.00
0.00,1182.00,36.00,0.00,47.00
2.00,1159.00,29.00,0.00,41.00
1.00,722.00,22.00,1.00,45.00
1.00,473.00,13.00,1.00,45.00
0.00,292.00,5.00,1.00,45.00
1.00,645.00,9.00,0.00,25.00
1.00,871.00,15.00,0.00,20.00
0.00,294.00,8.00,1.00,45.00
0.00,274.00,5.00,1.00,45.00
0.00,290.00,5.00,1.00,45.00
0.00,771.00,24.00,1.00,45.00
1.00,649.00,7.00,0.00,32.00
1.00,1324.00,56.00,0.00,29.00
0.00,1365.00,39.00,0.00,25.00
1.00,1519.00,51.00,0.00,47.00
0.00,284.00,4.00,1.00,45.00
1.00,1207.00,54.00,0.00,46.00
1.00,1534.00,52.00,0.00,41.00
1.00,394.00,2.00,0.00,0.00
1.00,546.00,11.00,0.00,20.00
0.00,1429.00,41.00,0.00,46.00
1.00,1083.00,41.00,0.00,27.00
5.00,1489.00,66.00,0.00,48.00
2.00,1379.00,49.00,0.00,34.00
2.00,897.00,19.00,0.00,48.00
1.00,856.00,20.00,0.00,35.00
3.00,412.00,7.00,1.00,45.00
1.00,526.00,8.00,0.00,29.00
2.00,1051.00,18.00,0.00,35.00
1.00,523.00,8.00,0.00,34.00
1.00,561.00,7.00,0.00,61.00
2.00,875.00,19.00,0.00,48.00
0.00,613.00,13.00,1.00,45.00
1.00,1046.00,24.00,0.00,36.00
1.00,1119.00,22.00,0.00,47.00
1.00,428.00,8.00,1.00,45.00
1.00,665.00,12.00,0.00,22.00
3.00,579.00,14.00,0.00,34.00
4.00,528.00,13.00,0.00,0.00
2.00,429.00,6.00,0.00,0.00
1.00,390.00,6.00,0.00,0.00
1.00,684.00,14.00,0.00,64.00
1.00,1198.00,44.00,0.00,46.00
0.00,1169.00,37.00,0.00,27.00
0.00,296.00,7.00,1.00,45.00
1.00,1001.00,20.00,0.00,27.00
1.00,498.00,8.00,0.00,43.00
2.00,502.00,9.00,0.00,36.00
1.00,484.00,8.00,0.00,26.00
2.00,615.00,9.00,0.00,47.00
2.00,929.00,15.00,0.00,35.00
2.00,734.00,12.00,0.00,39.00
1.00,1032.00,22.00,0.00,39.00
1.00,526.00,8.00,0.00,41.00
2.00,1233.00,44.00,0.00,54.00
1.00,1098.00,28.00,0.00,53.00
1.00,412.00,5.00,1.00,45.00
2.00,978.00,17.00,0.00,22.00
1.00,1829.00,50.00,0.00,21.00
1.00,1617.00,47.00,0.00,34.00
1.00,454.00,13.00,1.00,45.00
0.00,1428.00,38.00,0.00,39.00
0.00,1817.00,50.00,0.00,43.00
1.00,966.00,29.00,0.00,36.00
1.00,921.00,38.00,1.00,45.00
1.00,1631.00,67.00,0.00,57.00
2.00,714.00,22.00,0.00,32.00
1.00,1283.00,44.00,0.00,43.00
3.00,713.00,15.00,0.00,61.00
1.00,1119.00,37.00,0.00,27.00
0.00,1183.00,37.00,0.00,61.00
1.00,1179.00,31.00,0.00,41.00
1.00,554.00,14.00,1.00,45.00
2.00,785.00,18.00,0.00,63.00
1.00,781.00,17.00,0.00,57.00
2.00,834.00,16.00,0.00,54.00
1.00,910.00,16.00,0.00,26.00
2.00,1159.00,26.00,0.00,34.00
2.00,599.00,12.00,1.00,45.00
1.00,896.00,18.00,0.00,20.00
1.00,1010.00,22.00,0.00,43.00
1.00,725.00,12.00,0.00,33.00
2.00,923.00,18.00,0.00,42.00
2.00,808.00,14.00,0.00,28.00
1.00,1478.00,47.00,0.00,53.00
0.00,729.00,10.00,0.00,47.00
1.00,644.00,8.00,0.00,29.00
1.00,941.00,19.00,0.00,56.00
1.00,832.00,17.00,0.00,34.00
1.00,689.00,9.00,0.00,43.00
0.00,1273.00,26.00,0.00,47.00
1.00,1381.00,42.00,0.00,29.00
1.00,1197.00,41.00,0.00,46.00
0.00,198.00,5.00,1.00,45.00
0.00,215.00,3.00,1.00,45.00
0.00,1061.00,28.00,0.00,40.00
1.00,759.00,15.00,0.00,33.00
0.00,1351.00,42.00,0.00,38.00
1.00,1124.00,32.00,0.00,42.00
0.00,670.00,16.00,1.00,45.00
1.00,1046.00,19.00,0.00,25.00
1.00,640.00,8.00,0.00,45.00
1.00,1332.00,37.00,0.00,46.00
2.00,712.00,15.00,0.00,55.00
0.00,1322.00,47.00,0.00,38.00
1.00,699.00,13.00,0.00,24.00
4.00,371.00,3.00,0.00,0.00
1.00,355.00,3.00,0.00,0.00
4.00,431.00,3.00,0.00,0.00
2.00,405.00,4.00,0.00,0.00
4.00,484.00,5.00,0.00,0.00
2.00,840.00,17.00,0.00,46.00
1.00,920.00,15.00,0.00,31.00
1.00,1126.00,39.00,0.00,47.00
2.00,321.00,5.00,1.00,45.00
1.00,1012.00,29.00,0.00,53.00
1.00,903.00,18.00,0.00,24.00
1.00,1142.00,33.00,0.00,46.00
0.00,1359.00,40.00,0.00,53.00
1.00,665.00,14.00,0.00,31.00
1.00,978.00,22.00,0.00,35.00
1.00,763.00,22.00,0.00,63.00
1.00,1157.00,41.00,0.00,46.00
2.00,901.00,13.00,0.00,20.00
0.00,1468.00,50.00,0.00,39.00
1.00,1850.00,69.00,0.00,46.00
2.00,1727.00,51.00,0.00,34.00
1.00,1518.00,59.00,0.00,46.00
1.00,977.00,23.00,0.00,40.00
1.00,861.00,18.00,0.00,24.00
0.00,1292.00,37.00,0.00,20.00
1.00,1368.00,35.00,0.00,35.00
1.00,1020.00,27.00,1.00,45.00
0.00,1313.00,42.00,0.00,26.00
1.00,496.00,19.00,1.00,45.00
1.00,1638.00,56.00,0.00,61.00
1.00,731.00,14.00,0.00,39.00
1.00,1401.00,56.00,0.00,38.00
0.00,1240.00,44.00,0.00,39.00
2.00,863.00,17.00,0.00,48.00
2.00,946.00,14.00,0.00,45.00
1.00,1120.00,51.00,0.00,62.00
0.00,1143.00,45.00,1.00,45.00
0.00,1186.00,35.00,0.00,42.00
1.00,1195.00,27.00,0.00,54.00
1.00,889.00,11.00,0.00,19.00
1.00,1004.00,23.00,0.00,38.00
0.00,421.00,8.00,1.00,45.00
3.00,787.00,35.00,1.00,45.00
1.00,1281.00,39.00,0.00,31.00
1.00,1209.00,36.00,0.00,42.00
1.00,1172.00,36.00,0.00,18.00
0.00,1112.00,40.00,0.00,38.00
0.00,460.00,14.00,1.00,45.00
1.00,1397.00,64.00,0.00,40.00
0.00,1588.00,45.00,0.00,52.00
1.00,539.00,17.00,1.00,45.00
1.00,785.00,18.00,0.00,25.00
1.00,985.00,21.00,0.00,42.00
2.00,1077.00,26.00,0.00,40.00
1.00,706.00,14.00,0.00,63.00
1.00,1382.00,48.00,0.00,38.00
1.00,503.00,8.00,0.00,25.00
1.00,927.00,17.00,0.00,19.00
1.00,515.00,9.00,0.00,33.00
1.00,615.00,14.00,0.00,34.00
1.00,906.00,15.00,0.00,25.00
1.00,486.00,8.00,0.00,42.00
0.00,1456.00,58.00,0.00,53.00
1.00,525.00,7.00,0.00,34.00
1.00,606.00,10.00,0.00,41.00
2.00,1029.00,18.00,0.00,41.00
1.00,1203.00,42.00,0.00,27.00
0.00,387.00,15.00,1.00,45.00
1.00,1121.00,36.00,0.00,31.00
0.00,1269.00,36.00,0.00,49.00
4.00,612.00,21.00,1.00,45.00
0.00,248.00,5.00,1.00,45.00
1.00,430.00,6.00,1.00,45.00
1.00,708.00,16.00,0.00,45.00
1.00,531.00,13.00,1.00,45.00
2.00,902.00,22.00,0.00,46.00
2.00,1383.00,42.00,0.00,44.00
5.00,634.00,11.00,1.00,45.00
3.00,662.00,19.00,0.00,32.00
0.00,257.00,5.00,1.00,45.00
1.00,759.00,9.00,0.00,44.00
2.00,687.00,10.00,0.00,35.00
0.00,2166.00,62.00,0.00,44.00
2.00,393.00,3.00,0.00,0.00
0.00,234.00,3.00,1.00,45.00
1.00,1277.00,62.00,0.00,28.00
1.00,623.00,8.00,0.00,42.00
2.00,845.00,15.00,0.00,42.00
1.00,1157.00,52.00,0.00,59.00
1.00,684.00,15.00,0.00,38.00
1.00,580.00,11.00,0.00,60.00
0.00,948.00,29.00,0.00,30.00
2.00,701.00,21.00,0.00,50.00
2.00,1542.00,60.00,0.00,51.00
1.00,533.00,8.00,0.00,25.00
0.00,1703.00,49.00,0.00,36.00
1.00,945.00,23.00,0.00,39.00
1.00,1934.00,63.00,0.00,58.00
0.00,1348.00,43.00,0.00,60.00
0.00,1428.00,48.00,0.00,60.00
1.00,1759.00,58.00,0.00,42.00
1.00,745.00,13.00,0.00,44.00
2.00,909.00,25.00,0.00,32.00
2.00,810.00,13.00,0.00,51.00
1.00,984.00,29.00,0.00,28.00
1.00,1288.00,30.00,0.00,42.00
2.00,1593.00,53.00,0.00,18.00
1.00,634.00,11.00,0.00,39.00
1.00,1061.00,30.00,0.00,44.00
1.00,1016.00,20.00,0.00,37.00
1.00,1151.00,23.00,0.00,30.00
1.00,587.00,10.00,0.00,52.00
1.00,1238.00,41.00,0.00,51.00
1.00,651.00,13.00,0.00,30.00
2.00,710.00,14.00,0.00,25.00
1.00,857.00,20.00,0.00,32.00
2.00,553.00,14.00,0.00,25.00
1.00,582.00,7.00,0.00,53.00
1.00,620.00,9.00,0.00,35.00
1.00,979.00,30.00,0.00,58.00
1.00,853.00,20.00,0.00,42.00
1.00,1015.00,32.00,0.00,37.00
0.00,552.00,14.00,1.00,45.00
3.00,1227.00,45.00,0.00,15.00
0.00,319.00,10.00,1.00,45.00
1.00,626.00,16.00,1.00,45.00
1.00,1703.00,44.00,0.00,42.00
1.00,496.00,12.00,1.00,45.00
2.00,884.00,17.00,0.00,42.00
2.00,1307.00,43.00,0.00,30.00
2.00,1366.00,41.00,0.00,25.00
2.00,1173.00,33.00,0.00,44.00
2.00,1366.00,49.00,0.00,32.00
1.00,1142.00,27.00,0.00,43.00
1.00,810.00,15.00,0.00,21.00
1.00,892.00,12.00,0.00,46.00
2.00,1478.00,50.00,0.00,43.00
1.00,1172.00,33.00,0.00,43.00
1.00,963.00,19.00,0.00,42.00
2.00,902.00,18.00,0.00,58.00
0.00,443.00,8.00,1.00,45.00
1.00,1379.00,50.00,0.00,36.00
1.00,1062.00,26.00,0.00,50.00
1.00,435.00,10.00,1.00,45.00
2.00,819.00,17.00,0.00,50.00
1.00,1386.00,48.00,0.00,42.00
0.00,1343.00,50.00,0.00,59.00
1.00,552.00,10.00,0.00,23.00
3.00,952.00,15.00,0.00,21.00
1.00,710.00,11.00,0.00,35.00
2.00,1546.00,67.00,0.00,35.00
1.00,1220.00,29.00,0.00,16.00
1.00,429.00,11.00,1.00,45.00
0.00,1248.00,40.00,0.00,30.00
1.00,654.00,11.00,0.00,43.00
0.00,1103.00,44.00,0.00,25.00
1.00,1184.00,51.00,0.00,59.00
1.00,543.00,13.00,1.00,45.00
14.00,360.00,9.00,1.00,45.00
1.00,1265.00,39.00,0.00,30.00
1.00,1185.00,50.00,0.00,36.00
1.00,748.00,18.00,0.00,59.00
0.00,654.00,12.00,0.00,41.00
1.00,723.00,11.00,0.00,43.00
1.00,608.00,8.00,0.00,38.00
1.00,917.00,21.00,0.00,37.00
1.00,1337.00,45.00,0.00,30.00
1.00,609.00,7.00,0.00,41.00
1.00,568.00,11.00,0.00,34.00
1.00,548.00,9.00,0.00,35.00
1.00,1194.00,17.00,0.00,42.00
1.00,968.00,29.00,0.00,43.00
0.00,518.00,10.00,0.00,27.00
1.00,1179.00,39.00,0.00,58.00
1.00,675.00,18.00,0.00,42.00
1.00,825.00,19.00,0.00,42.00
2.00,1695.00,47.00,0.00,30.00
0.00,1030.00,23.00,0.00,48.00
1.00,802.00,15.00,0.00,50.00
2.00,1674.00,61.00,0.00,42.00
1.00,1280.00,42.00,0.00,30.00
1.00,1606.00,52.00,0.00,52.00
0.00,1428.00,48.00,0.00,37.00
0.00,1275.00,30.00,0.00,42.00
0.00,1015.00,39.00,0.00,44.00
2.00,1108.00,38.00,0.00,38.00
0.00,1277.00,36.00,0.00,17.00
2.00,842.00,15.00,0.00,44.00
1.00,616.00,8.00,0.00,41.00
1.00,424.00,8.00,1.00,45.00
1.00,1073.00,31.00,0.00,37.00
1.00,626.00,11.00,0.00,44.00
0.00,478.00,12.00,1.00,45.00
